,track_id,title,artist,artist_id,album,album_id,album_releasedate,popularity,time_added,full_time_added,year_added,month_added,dayofweek_added,hour_added,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genres
2606,04IU16IfORyexlVh2j8aMZ,Wander,Author,168uFZhYHTAe248zahXxfY,Of Brighter Days,5ld3Kn2g1QTBh0lOkrnRPx,2015-01-15,7,2015-07-10T10:47:20Z,2015-07-10 10:47:20,2015,7,4,10,0.618,0.663,3,-6.762,0,0.0293,0.0256,0.182,0.23,0.453,128.975,audio_features,04IU16IfORyexlVh2j8aMZ,spotify:track:04IU16IfORyexlVh2j8aMZ,https://api.spotify.com/v1/tracks/04IU16IfORyexlVh2j8aMZ,https://api.spotify.com/v1/audio-analysis/04IU16IfORyexlVh2j8aMZ,246600,4,['minneapolis indie']
2607,3ls8MgHYdHBADNoffRDAhj,Extraordinary,Author,168uFZhYHTAe248zahXxfY,Of Brighter Days,5ld3Kn2g1QTBh0lOkrnRPx,2015-01-15,6,2015-07-10T10:47:20Z,2015-07-10 10:47:20,2015,7,4,10,0.53,0.735,1,-7.878,1,0.0319,0.222,8.42e-05,0.224,0.356,117.944,audio_features,3ls8MgHYdHBADNoffRDAhj,spotify:track:3ls8MgHYdHBADNoffRDAhj,https://api.spotify.com/v1/tracks/3ls8MgHYdHBADNoffRDAhj,https://api.spotify.com/v1/audio-analysis/3ls8MgHYdHBADNoffRDAhj,175680,4,['minneapolis indie']
2608,11YUHUuackqDel9Vu9EJlV,Brighter,Author,168uFZhYHTAe248zahXxfY,Of Brighter Days,5ld3Kn2g1QTBh0lOkrnRPx,2015-01-15,4,2015-07-10T10:47:20Z,2015-07-10 10:47:20,2015,7,4,10,0.503,0.518,11,-10.488,0,0.0298,0.0331,5.34e-05,0.187,0.276,97.148,audio_features,11YUHUuackqDel9Vu9EJlV,spotify:track:11YUHUuackqDel9Vu9EJlV,https://api.spotify.com/v1/tracks/11YUHUuackqDel9Vu9EJlV,https://api.spotify.com/v1/audio-analysis/11YUHUuackqDel9Vu9EJlV,196987,4,['minneapolis indie']
2609,08cwa65vnDle4afQWH5NoZ,Clouds,Author,168uFZhYHTAe248zahXxfY,Of Brighter Days,5ld3Kn2g1QTBh0lOkrnRPx,2015-01-15,5,2015-07-10T10:47:20Z,2015-07-10 10:47:20,2015,7,4,10,0.58,0.72,0,-7.202,1,0.0376,0.0411,0.026,0.0846,0.257,116.081,audio_features,08cwa65vnDle4afQWH5NoZ,spotify:track:08cwa65vnDle4afQWH5NoZ,https://api.spotify.com/v1/tracks/08cwa65vnDle4afQWH5NoZ,https://api.spotify.com/v1/audio-analysis/08cwa65vnDle4afQWH5NoZ,208160,4,['minneapolis indie']
2610,3pe4apfxDw9M51UURlNhU4,Shadows,Author,168uFZhYHTAe248zahXxfY,Of Brighter Days,5ld3Kn2g1QTBh0lOkrnRPx,2015-01-15,4,2015-07-10T10:47:20Z,2015-07-10 10:47:20,2015,7,4,10,0.326,0.706,8,-6.453,1,0.0339,0.0052,0.757,0.129,0.269,140.098,audio_features,3pe4apfxDw9M51UURlNhU4,spotify:track:3pe4apfxDw9M51UURlNhU4,https://api.spotify.com/v1/tracks/3pe4apfxDw9M51UURlNhU4,https://api.spotify.com/v1/audio-analysis/3pe4apfxDw9M51UURlNhU4,310600,4,['minneapolis indie']
2611,7wZkPasn9tgMduZcjCMGko,Find The Words,Author,168uFZhYHTAe248zahXxfY,Of Brighter Days,5ld3Kn2g1QTBh0lOkrnRPx,2015-01-15,4,2015-07-10T10:47:20Z,2015-07-10 10:47:20,2015,7,4,10,0.354,0.45,1,-9.775,1,0.0373,0.028,0.0,0.086,0.0932,119.878,audio_features,7wZkPasn9tgMduZcjCMGko,spotify:track:7wZkPasn9tgMduZcjCMGko,https://api.spotify.com/v1/tracks/7wZkPasn9tgMduZcjCMGko,https://api.spotify.com/v1/audio-analysis/7wZkPasn9tgMduZcjCMGko,259507,4,['minneapolis indie']
2612,14rFvUU1QpRHTm4g2VDKXk,Superstar,Sonic Youth,5UqTO8smerMvxHYA5xsXb6,Juno - Music From The Motion Picture,3Dm3Kc5oOFtesVJe5TF1HG,2007-12-11,0,2015-07-08T03:25:02Z,2015-07-08 03:25:02,2015,7,2,3,0.315,0.502,5,-9.687,0,0.0332,0.0828,0.218,0.163,0.164,84.443,audio_features,14rFvUU1QpRHTm4g2VDKXk,spotify:track:14rFvUU1QpRHTm4g2VDKXk,https://api.spotify.com/v1/tracks/14rFvUU1QpRHTm4g2VDKXk,https://api.spotify.com/v1/audio-analysis/14rFvUU1QpRHTm4g2VDKXk,248187,4,"['alternative rock', 'art rock', 'blues rock', 'dance rock', 'indie rock', 'modern rock', 'new wave', 'noise pop', 'noise rock', 'post-punk', 'punk', 'rock']"
2613,5sIBOrRLBI6ypREdEPj2wQ,All I Want Is You,Barry Louis Polisar,6MUxF4ehonXZ8Q6YMFI2xb,Juno - Music From The Motion Picture,3Dm3Kc5oOFtesVJe5TF1HG,2007-12-11,55,2015-07-08T03:25:02Z,2015-07-08 03:25:02,2015,7,2,3,0.557,0.407,7,-11.361,1,0.0457,0.402,0.0,0.0638,0.793,180.919,audio_features,5sIBOrRLBI6ypREdEPj2wQ,spotify:track:5sIBOrRLBI6ypREdEPj2wQ,https://api.spotify.com/v1/tracks/5sIBOrRLBI6ypREdEPj2wQ,https://api.spotify.com/v1/audio-analysis/5sIBOrRLBI6ypREdEPj2wQ,157587,4,[]
2614,6cMC40NEopV0JtKF1jkch1,Dearest,Buddy Holly,3wYyutjgII8LJVVOLrGI0D,Juno - Music From The Motion Picture,3Dm3Kc5oOFtesVJe5TF1HG,2007-12-11,0,2015-07-08T03:25:02Z,2015-07-08 03:25:02,2015,7,2,3,0.5,0.174,1,-14.67,1,0.0307,0.857,1.48e-05,0.322,0.294,114.665,audio_features,6cMC40NEopV0JtKF1jkch1,spotify:track:6cMC40NEopV0JtKF1jkch1,https://api.spotify.com/v1/tracks/6cMC40NEopV0JtKF1jkch1,https://api.spotify.com/v1/audio-analysis/6cMC40NEopV0JtKF1jkch1,113880,4,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'rock-and-roll', 'rockabilly']"
2615,1bZP9KqLuqpH51I43LpJcw,Up the Spout,Mateo Messina,5dH4mfMtp7yw2AxlEhh6EX,Juno - Music From The Motion Picture,3Dm3Kc5oOFtesVJe5TF1HG,2007-12-11,38,2015-07-08T03:25:02Z,2015-07-08 03:25:02,2015,7,2,3,0.651,0.321,0,-18.721,1,0.0786,0.83,0.889,0.106,0.0468,95.076,audio_features,1bZP9KqLuqpH51I43LpJcw,spotify:track:1bZP9KqLuqpH51I43LpJcw,https://api.spotify.com/v1/tracks/1bZP9KqLuqpH51I43LpJcw,https://api.spotify.com/v1/audio-analysis/1bZP9KqLuqpH51I43LpJcw,54787,4,[]
2616,7qmOsp5uZU60z7cD0VsUd5,"Piazza, New York Catcher",Belle & Sebastian,4I2BJf80C0skQpp1sQmA0h,Juno - Music From The Motion Picture,3Dm3Kc5oOFtesVJe5TF1HG,2007-12-11,0,2015-07-08T03:25:02Z,2015-07-08 03:25:02,2015,7,2,3,0.613,0.31,3,-14.811,0,0.0381,0.835,0.0,0.0889,0.842,105.595,audio_features,7qmOsp5uZU60z7cD0VsUd5,spotify:track:7qmOsp5uZU60z7cD0VsUd5,https://api.spotify.com/v1/tracks/7qmOsp5uZU60z7cD0VsUd5,https://api.spotify.com/v1/audio-analysis/7qmOsp5uZU60z7cD0VsUd5,181693,4,"['alternative rock', 'anti-folk', 'baroque pop', 'chamber pop', 'indie pop', 'indie rock', 'melancholia', 'scottish indie', 'scottish rock', 'twee pop']"
2617,4UdF8LELrCnYoRMZmIzyO7,Expectations (Remastered Version),Belle & Sebastian,4I2BJf80C0skQpp1sQmA0h,Juno - Music From The Motion Picture,3Dm3Kc5oOFtesVJe5TF1HG,2007-12-11,0,2015-07-08T03:25:02Z,2015-07-08 03:25:02,2015,7,2,3,0.474,0.41,11,-12.6,0,0.0344,0.449,0.0161,0.126,0.458,118.056,audio_features,4UdF8LELrCnYoRMZmIzyO7,spotify:track:4UdF8LELrCnYoRMZmIzyO7,https://api.spotify.com/v1/tracks/4UdF8LELrCnYoRMZmIzyO7,https://api.spotify.com/v1/audio-analysis/4UdF8LELrCnYoRMZmIzyO7,215373,4,"['alternative rock', 'anti-folk', 'baroque pop', 'chamber pop', 'indie pop', 'indie rock', 'melancholia', 'scottish indie', 'scottish rock', 'twee pop']"
2618,69im75bKyi5OZctSkEPeUH,All The Young Dudes,Mott The Hoople,6ysQi6NI88X627t2srsWz6,Juno - Music From The Motion Picture,3Dm3Kc5oOFtesVJe5TF1HG,2007-12-11,0,2015-07-08T03:25:02Z,2015-07-08 03:25:02,2015,7,2,3,0.426,0.65,2,-7.161,1,0.0375,0.285,0.0,0.376,0.51,77.634,audio_features,69im75bKyi5OZctSkEPeUH,spotify:track:69im75bKyi5OZctSkEPeUH,https://api.spotify.com/v1/tracks/69im75bKyi5OZctSkEPeUH,https://api.spotify.com/v1/audio-analysis/69im75bKyi5OZctSkEPeUH,215040,4,"['album rock', 'art rock', 'blues rock', 'classic rock', 'folk rock', 'glam rock', 'hard rock', 'power pop', 'protopunk', 'psychedelic rock', 'pub rock', 'rock', 'roots rock']"
2619,5jspOlRyRvl3UL7zFX1Ppv,Tree Hugger,Kimya Dawson & Antsy Pants,2L53JuiRRlyaea1J7Sm38J,Juno - Music From The Motion Picture,3Dm3Kc5oOFtesVJe5TF1HG,2007-12-11,42,2015-07-08T03:25:02Z,2015-07-08 03:25:02,2015,7,2,3,0.735,0.523,7,-11.717,1,0.034,0.395,1.96e-06,0.0983,0.774,101.283,audio_features,5jspOlRyRvl3UL7zFX1Ppv,spotify:track:5jspOlRyRvl3UL7zFX1Ppv,https://api.spotify.com/v1/tracks/5jspOlRyRvl3UL7zFX1Ppv,https://api.spotify.com/v1/audio-analysis/5jspOlRyRvl3UL7zFX1Ppv,194480,4,[]
2620,6HwcmbTWaMfckdW1zl4nf5,Anyone Else But You,The Moldy Peaches,7GGv4mV9JTJK9e7nIzUliU,Juno - Music From The Motion Picture,3Dm3Kc5oOFtesVJe5TF1HG,2007-12-11,0,2015-07-08T03:25:02Z,2015-07-08 03:25:02,2015,7,2,3,0.614,0.231,7,-12.753,1,0.0433,0.944,0.0,0.08,0.515,73.115,audio_features,6HwcmbTWaMfckdW1zl4nf5,spotify:track:6HwcmbTWaMfckdW1zl4nf5,https://api.spotify.com/v1/tracks/6HwcmbTWaMfckdW1zl4nf5,https://api.spotify.com/v1/audio-analysis/6HwcmbTWaMfckdW1zl4nf5,179520,4,"['anti-folk', 'lo-fi']"
2621,5LEytHeSPL3WIrli4sptPW,Vampire,Antsy Pants,2lTlrNNT915CUPJQlFOGVL,Juno - Music From The Motion Picture,3Dm3Kc5oOFtesVJe5TF1HG,2007-12-11,0,2015-07-08T03:25:02Z,2015-07-08 03:25:02,2015,7,2,3,0.709,0.43,0,-7.45,1,0.0516,0.908,9.59e-05,0.0652,0.749,95.536,audio_features,5LEytHeSPL3WIrli4sptPW,spotify:track:5LEytHeSPL3WIrli4sptPW,https://api.spotify.com/v1/tracks/5LEytHeSPL3WIrli4sptPW,https://api.spotify.com/v1/audio-analysis/5LEytHeSPL3WIrli4sptPW,80387,4,['anti-folk']
2622,57AOPrJQ8rMr5gRVENPUvj,Anyone Else but You,Michael Cera,4xXQxNcBCtsaz6Gw1IblE3,Juno - Music From The Motion Picture,3Dm3Kc5oOFtesVJe5TF1HG,2007-12-11,0,2015-07-08T03:25:02Z,2015-07-08 03:25:02,2015,7,2,3,0.366,0.397,0,-12.737,1,0.0504,0.806,0.000486,0.441,0.297,145.925,audio_features,57AOPrJQ8rMr5gRVENPUvj,spotify:track:57AOPrJQ8rMr5gRVENPUvj,https://api.spotify.com/v1/tracks/57AOPrJQ8rMr5gRVENPUvj,https://api.spotify.com/v1/audio-analysis/57AOPrJQ8rMr5gRVENPUvj,116707,4,"['anti-folk', 'canadian indie folk', 'small room']"
2623,1uA7TVzTCrgES7EKERIe22,The Drive Home,Bandit,3HuJUWcLjsLUDZ5f2cu3K4,Of Life,2LG0WJmaQ1SApfx6LlDws6,2015-01-20,0,2015-07-06T03:29:47Z,2015-07-06 03:29:47,2015,7,0,3,0.4,0.265,9,-12.982,1,0.0334,0.278,0.00116,0.317,0.0723,116.145,audio_features,1uA7TVzTCrgES7EKERIe22,spotify:track:1uA7TVzTCrgES7EKERIe22,https://api.spotify.com/v1/tracks/1uA7TVzTCrgES7EKERIe22,https://api.spotify.com/v1/audio-analysis/1uA7TVzTCrgES7EKERIe22,143719,4,[]
2624,3m6EcXviwo6ZpblcQlD8Bd,Brain,Bandit,3HuJUWcLjsLUDZ5f2cu3K4,Of Life,2LG0WJmaQ1SApfx6LlDws6,2015-01-20,0,2015-07-06T03:29:47Z,2015-07-06 03:29:47,2015,7,0,3,0.498,0.782,7,-7.322,1,0.0316,0.000207,0.00737,0.186,0.266,115.028,audio_features,3m6EcXviwo6ZpblcQlD8Bd,spotify:track:3m6EcXviwo6ZpblcQlD8Bd,https://api.spotify.com/v1/tracks/3m6EcXviwo6ZpblcQlD8Bd,https://api.spotify.com/v1/audio-analysis/3m6EcXviwo6ZpblcQlD8Bd,145548,4,[]
2625,6fTBw3EtUSwghXe6JHTNNL,Pushing,Bandit,3HuJUWcLjsLUDZ5f2cu3K4,Of Life,2LG0WJmaQ1SApfx6LlDws6,2015-01-20,0,2015-07-06T03:29:47Z,2015-07-06 03:29:47,2015,7,0,3,0.541,0.818,10,-6.293,0,0.0381,4.9e-05,0.00539,0.412,0.313,115.014,audio_features,6fTBw3EtUSwghXe6JHTNNL,spotify:track:6fTBw3EtUSwghXe6JHTNNL,https://api.spotify.com/v1/tracks/6fTBw3EtUSwghXe6JHTNNL,https://api.spotify.com/v1/audio-analysis/6fTBw3EtUSwghXe6JHTNNL,193794,4,[]
2626,0K8TXGosDygI1rAHjywwIi,Losing In A Sense,Bandit,3HuJUWcLjsLUDZ5f2cu3K4,Of Life,2LG0WJmaQ1SApfx6LlDws6,2015-01-20,0,2015-07-06T03:29:47Z,2015-07-06 03:29:47,2015,7,0,3,0.58,0.535,11,-6.435,0,0.0324,0.0372,0.0,0.116,0.132,131.125,audio_features,0K8TXGosDygI1rAHjywwIi,spotify:track:0K8TXGosDygI1rAHjywwIi,https://api.spotify.com/v1/tracks/0K8TXGosDygI1rAHjywwIi,https://api.spotify.com/v1/audio-analysis/0K8TXGosDygI1rAHjywwIi,284439,4,[]
2627,4LGEgQAgrXhFQa9XzovYIn,Forgetting Days,Bandit,3HuJUWcLjsLUDZ5f2cu3K4,Of Life,2LG0WJmaQ1SApfx6LlDws6,2015-01-20,0,2015-07-06T03:29:47Z,2015-07-06 03:29:47,2015,7,0,3,0.538,0.363,10,-11.591,1,0.0273,0.0197,4.48e-05,0.112,0.143,80.963,audio_features,4LGEgQAgrXhFQa9XzovYIn,spotify:track:4LGEgQAgrXhFQa9XzovYIn,https://api.spotify.com/v1/tracks/4LGEgQAgrXhFQa9XzovYIn,https://api.spotify.com/v1/audio-analysis/4LGEgQAgrXhFQa9XzovYIn,209250,4,[]
2628,6Jvqwgkx81A8NvQCOjfSpi,Through The Glass,Bandit,3HuJUWcLjsLUDZ5f2cu3K4,Of Life,2LG0WJmaQ1SApfx6LlDws6,2015-01-20,0,2015-07-06T03:29:47Z,2015-07-06 03:29:47,2015,7,0,3,0.435,0.366,0,-8.251,1,0.0287,0.00407,0.000124,0.229,0.0644,124.017,audio_features,6Jvqwgkx81A8NvQCOjfSpi,spotify:track:6Jvqwgkx81A8NvQCOjfSpi,https://api.spotify.com/v1/tracks/6Jvqwgkx81A8NvQCOjfSpi,https://api.spotify.com/v1/audio-analysis/6Jvqwgkx81A8NvQCOjfSpi,248750,4,[]
2629,5TAYJ9m3UQG79mRbDcvcUk,Where Is My Mind?,Bandit,3HuJUWcLjsLUDZ5f2cu3K4,Of Life,2LG0WJmaQ1SApfx6LlDws6,2015-01-20,0,2015-07-06T03:29:47Z,2015-07-06 03:29:47,2015,7,0,3,0.354,0.19,4,-10.269,1,0.035,0.968,0.000784,0.127,0.0977,122.995,audio_features,5TAYJ9m3UQG79mRbDcvcUk,spotify:track:5TAYJ9m3UQG79mRbDcvcUk,https://api.spotify.com/v1/tracks/5TAYJ9m3UQG79mRbDcvcUk,https://api.spotify.com/v1/audio-analysis/5TAYJ9m3UQG79mRbDcvcUk,199000,4,[]
2630,1cnWjHIfsEKjoyy1LnHTOK,Dragon,Bandit,3HuJUWcLjsLUDZ5f2cu3K4,Of Life,2LG0WJmaQ1SApfx6LlDws6,2015-01-20,0,2015-07-06T03:29:47Z,2015-07-06 03:29:47,2015,7,0,3,0.42,0.522,7,-7.762,1,0.0293,0.049,0.00858,0.141,0.154,133.065,audio_features,1cnWjHIfsEKjoyy1LnHTOK,spotify:track:1cnWjHIfsEKjoyy1LnHTOK,https://api.spotify.com/v1/tracks/1cnWjHIfsEKjoyy1LnHTOK,https://api.spotify.com/v1/audio-analysis/1cnWjHIfsEKjoyy1LnHTOK,252910,4,[]
2631,1qw1OGHlXl14Dx3Y81YX3V,Of Life,Bandit,3HuJUWcLjsLUDZ5f2cu3K4,Of Life,2LG0WJmaQ1SApfx6LlDws6,2015-01-20,0,2015-07-06T03:29:47Z,2015-07-06 03:29:47,2015,7,0,3,0.553,0.292,1,-13.722,1,0.0297,0.0017,0.00207,0.128,0.151,133.006,audio_features,1qw1OGHlXl14Dx3Y81YX3V,spotify:track:1qw1OGHlXl14Dx3Y81YX3V,https://api.spotify.com/v1/tracks/1qw1OGHlXl14Dx3Y81YX3V,https://api.spotify.com/v1/audio-analysis/1qw1OGHlXl14Dx3Y81YX3V,326090,3,[]
2632,0qSkffeyk2FEIumqDgsYP1,Playground Love (with Gordon Tracks),Air,1P6U1dCeHxPui5pIrGmndZ,The Virgin Suicides (Deluxe Version - 15th Anniversary),4ChzUkrMJVlmXpekFlJws5,2000,0,2015-06-28T05:10:43Z,2015-06-28 05:10:43,2015,6,6,5,0.353,0.422,7,-10.538,0,0.0277,0.249,0.852,0.301,0.135,142.912,audio_features,0qSkffeyk2FEIumqDgsYP1,spotify:track:0qSkffeyk2FEIumqDgsYP1,https://api.spotify.com/v1/tracks/0qSkffeyk2FEIumqDgsYP1,https://api.spotify.com/v1/audio-analysis/0qSkffeyk2FEIumqDgsYP1,212693,4,"['ambient pop', 'downtempo', 'electronica', 'trip hop']"
2633,59DQ6BpT0lQz1fSmGMM3BD,Salt of the Earth,Young Wonder,2KJf05insFdCPlIlnYCrfn,Birth,33SVqUP785FqeHjhretnyH,2015-05-18,0,2015-06-14T11:37:44Z,2015-06-14 11:37:44,2015,6,6,11,0.529,0.233,11,-9.906,1,0.0594,0.91,0.0916,0.0962,0.266,76.888,audio_features,59DQ6BpT0lQz1fSmGMM3BD,spotify:track:59DQ6BpT0lQz1fSmGMM3BD,https://api.spotify.com/v1/tracks/59DQ6BpT0lQz1fSmGMM3BD,https://api.spotify.com/v1/audio-analysis/59DQ6BpT0lQz1fSmGMM3BD,89314,4,['shimmer pop']
2634,4egDZ8ybRLy0J3IHZLhEat,Intergalactic,Young Wonder,2KJf05insFdCPlIlnYCrfn,Birth,33SVqUP785FqeHjhretnyH,2015-05-18,0,2015-06-14T11:37:44Z,2015-06-14 11:37:44,2015,6,6,11,0.476,0.659,4,-8.395,1,0.146,0.775,0.42,0.287,0.226,135.014,audio_features,4egDZ8ybRLy0J3IHZLhEat,spotify:track:4egDZ8ybRLy0J3IHZLhEat,https://api.spotify.com/v1/tracks/4egDZ8ybRLy0J3IHZLhEat,https://api.spotify.com/v1/audio-analysis/4egDZ8ybRLy0J3IHZLhEat,230481,4,['shimmer pop']
2635,3SjziwsYsQAXcxRbzNyCgO,To You,Young Wonder,2KJf05insFdCPlIlnYCrfn,Birth,33SVqUP785FqeHjhretnyH,2015-05-18,0,2015-06-14T11:37:44Z,2015-06-14 11:37:44,2015,6,6,11,0.543,0.571,1,-7.351,1,0.0287,0.105,0.00776,0.0835,0.208,88.99,audio_features,3SjziwsYsQAXcxRbzNyCgO,spotify:track:3SjziwsYsQAXcxRbzNyCgO,https://api.spotify.com/v1/tracks/3SjziwsYsQAXcxRbzNyCgO,https://api.spotify.com/v1/audio-analysis/3SjziwsYsQAXcxRbzNyCgO,213452,4,['shimmer pop']
2636,324MbPdlIABLmsz72N1DsE,St Verena,Young Wonder,2KJf05insFdCPlIlnYCrfn,Birth,33SVqUP785FqeHjhretnyH,2015-05-18,0,2015-06-14T11:37:44Z,2015-06-14 11:37:44,2015,6,6,11,0.439,0.533,8,-8.761,0,0.0435,0.247,0.158,0.0746,0.402,114.814,audio_features,324MbPdlIABLmsz72N1DsE,spotify:track:324MbPdlIABLmsz72N1DsE,https://api.spotify.com/v1/tracks/324MbPdlIABLmsz72N1DsE,https://api.spotify.com/v1/audio-analysis/324MbPdlIABLmsz72N1DsE,225458,4,['shimmer pop']
2637,2I2zG2lJH6adacn0uJ0Z4Q,Moonlight,Young Wonder,2KJf05insFdCPlIlnYCrfn,Birth,33SVqUP785FqeHjhretnyH,2015-05-18,0,2015-06-14T11:37:44Z,2015-06-14 11:37:44,2015,6,6,11,0.72,0.497,9,-7.075,1,0.033,0.024,0.0571,0.096,0.212,114.991,audio_features,2I2zG2lJH6adacn0uJ0Z4Q,spotify:track:2I2zG2lJH6adacn0uJ0Z4Q,https://api.spotify.com/v1/tracks/2I2zG2lJH6adacn0uJ0Z4Q,https://api.spotify.com/v1/audio-analysis/2I2zG2lJH6adacn0uJ0Z4Q,221401,4,['shimmer pop']
2638,4pq3JuKOEAWXXw29ixF2dt,Enchanted,Young Wonder,2KJf05insFdCPlIlnYCrfn,Birth,33SVqUP785FqeHjhretnyH,2015-05-18,0,2015-06-14T11:37:44Z,2015-06-14 11:37:44,2015,6,6,11,0.564,0.55,0,-6.512,1,0.0392,0.327,1.69e-05,0.143,0.274,120.149,audio_features,4pq3JuKOEAWXXw29ixF2dt,spotify:track:4pq3JuKOEAWXXw29ixF2dt,https://api.spotify.com/v1/tracks/4pq3JuKOEAWXXw29ixF2dt,https://api.spotify.com/v1/audio-analysis/4pq3JuKOEAWXXw29ixF2dt,254743,4,['shimmer pop']
2639,78vIEon5dMYyq2OdgjUgPv,Sweet Dreaming,Young Wonder,2KJf05insFdCPlIlnYCrfn,Birth,33SVqUP785FqeHjhretnyH,2015-05-18,0,2015-06-14T11:37:44Z,2015-06-14 11:37:44,2015,6,6,11,0.522,0.504,9,-6.88,1,0.0425,0.39,0.221,0.0724,0.188,88.937,audio_features,78vIEon5dMYyq2OdgjUgPv,spotify:track:78vIEon5dMYyq2OdgjUgPv,https://api.spotify.com/v1/tracks/78vIEon5dMYyq2OdgjUgPv,https://api.spotify.com/v1/audio-analysis/78vIEon5dMYyq2OdgjUgPv,195150,4,['shimmer pop']
2640,1galRdhv6LQCChXxBy9H4S,Hear Our Cry,Young Wonder,2KJf05insFdCPlIlnYCrfn,Birth,33SVqUP785FqeHjhretnyH,2015-05-18,0,2015-06-14T11:37:44Z,2015-06-14 11:37:44,2015,6,6,11,0.614,0.618,9,-7.027,0,0.0418,0.0683,0.018,0.131,0.11,124.99,audio_features,1galRdhv6LQCChXxBy9H4S,spotify:track:1galRdhv6LQCChXxBy9H4S,https://api.spotify.com/v1/tracks/1galRdhv6LQCChXxBy9H4S,https://api.spotify.com/v1/audio-analysis/1galRdhv6LQCChXxBy9H4S,266525,4,['shimmer pop']
2641,0RgCDB3lLAR59VLRo8Effy,Time,Young Wonder,2KJf05insFdCPlIlnYCrfn,Birth,33SVqUP785FqeHjhretnyH,2015-05-18,0,2015-06-14T11:37:44Z,2015-06-14 11:37:44,2015,6,6,11,0.405,0.482,11,-9.756,1,0.0987,0.0908,0.069,0.0889,0.414,149.527,audio_features,0RgCDB3lLAR59VLRo8Effy,spotify:track:0RgCDB3lLAR59VLRo8Effy,https://api.spotify.com/v1/tracks/0RgCDB3lLAR59VLRo8Effy,https://api.spotify.com/v1/audio-analysis/0RgCDB3lLAR59VLRo8Effy,266626,4,['shimmer pop']
2642,15aJjmSpcNyLds3FP6Vvg2,Je Ne Sais Pas,Young Wonder,2KJf05insFdCPlIlnYCrfn,Birth,33SVqUP785FqeHjhretnyH,2015-05-18,0,2015-06-14T11:37:44Z,2015-06-14 11:37:44,2015,6,6,11,0.583,0.436,5,-8.964,1,0.0344,0.759,0.673,0.0866,0.12,140.068,audio_features,15aJjmSpcNyLds3FP6Vvg2,spotify:track:15aJjmSpcNyLds3FP6Vvg2,https://api.spotify.com/v1/tracks/15aJjmSpcNyLds3FP6Vvg2,https://api.spotify.com/v1/audio-analysis/15aJjmSpcNyLds3FP6Vvg2,188505,4,['shimmer pop']
2643,44cGCLVtBLeMTSxAPQMW75,Birth,Young Wonder,2KJf05insFdCPlIlnYCrfn,Birth,33SVqUP785FqeHjhretnyH,2015-05-18,0,2015-06-14T11:37:44Z,2015-06-14 11:37:44,2015,6,6,11,0.586,0.48,7,-7.435,1,0.0259,0.0606,0.629,0.0889,0.103,149.013,audio_features,44cGCLVtBLeMTSxAPQMW75,spotify:track:44cGCLVtBLeMTSxAPQMW75,https://api.spotify.com/v1/tracks/44cGCLVtBLeMTSxAPQMW75,https://api.spotify.com/v1/audio-analysis/44cGCLVtBLeMTSxAPQMW75,360798,4,['shimmer pop']
2644,14NB1Muvr1Cd03JfU73G0Y,Tàim Tuirseach,Young Wonder,2KJf05insFdCPlIlnYCrfn,Birth,33SVqUP785FqeHjhretnyH,2015-05-18,0,2015-06-14T11:37:44Z,2015-06-14 11:37:44,2015,6,6,11,0.497,0.0962,11,-17.093,1,0.0332,0.873,0.00992,0.0839,0.44,87.115,audio_features,14NB1Muvr1Cd03JfU73G0Y,spotify:track:14NB1Muvr1Cd03JfU73G0Y,https://api.spotify.com/v1/tracks/14NB1Muvr1Cd03JfU73G0Y,https://api.spotify.com/v1/audio-analysis/14NB1Muvr1Cd03JfU73G0Y,77610,4,['shimmer pop']
2645,0baMp9WdYg5Kic5osbid5n,Lucky One,Young Wonder,2KJf05insFdCPlIlnYCrfn,Lucky One,7rrOdBg3vsGurdhAjJ6OTn,2012-06-06,19,2015-04-08T18:24:08Z,2015-04-08 18:24:08,2015,4,2,18,0.517,0.812,8,-6.461,1,0.145,0.138,0.0811,0.374,0.59,75.931,audio_features,0baMp9WdYg5Kic5osbid5n,spotify:track:0baMp9WdYg5Kic5osbid5n,https://api.spotify.com/v1/tracks/0baMp9WdYg5Kic5osbid5n,https://api.spotify.com/v1/audio-analysis/0baMp9WdYg5Kic5osbid5n,230464,4,['shimmer pop']
2646,4PR71u81rq0wYpWrlGzEAs,To You,Young Wonder,2KJf05insFdCPlIlnYCrfn,To You,5b4vviBvfL6NBbNaz7nLi2,2012-12-03,29,2015-04-08T18:24:01Z,2015-04-08 18:24:01,2015,4,2,18,0.393,0.729,1,-3.102,1,0.0288,0.000313,0.00292,0.306,0.598,89.068,audio_features,4PR71u81rq0wYpWrlGzEAs,spotify:track:4PR71u81rq0wYpWrlGzEAs,https://api.spotify.com/v1/tracks/4PR71u81rq0wYpWrlGzEAs,https://api.spotify.com/v1/audio-analysis/4PR71u81rq0wYpWrlGzEAs,210337,4,['shimmer pop']
