,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2282,0.542,0.735,9,-6.502,1,0.0323,0.00322,0.205,0.262,0.517,118.594,audio_features,1yS61zD1k218Z3I4VL14a5,spotify:track:1yS61zD1k218Z3I4VL14a5,https://api.spotify.com/v1/tracks/1yS61zD1k218Z3I4VL14a5,https://api.spotify.com/v1/audio-analysis/1yS61zD1k218Z3I4VL14a5,174213,4
2283,0.547,0.642,0,-7.635,1,0.0286,0.0295,0.0842,0.18,0.375,99.054,audio_features,4oT2TuwDzowzgVY1G0lWv4,spotify:track:4oT2TuwDzowzgVY1G0lWv4,https://api.spotify.com/v1/tracks/4oT2TuwDzowzgVY1G0lWv4,https://api.spotify.com/v1/audio-analysis/4oT2TuwDzowzgVY1G0lWv4,185853,4
2284,0.358,0.932,2,-5.597,1,0.0503,0.000508,0.0129,0.16,0.791,172.695,audio_features,7wixldqAYRILZGZdK6JfNZ,spotify:track:7wixldqAYRILZGZdK6JfNZ,https://api.spotify.com/v1/tracks/7wixldqAYRILZGZdK6JfNZ,https://api.spotify.com/v1/audio-analysis/7wixldqAYRILZGZdK6JfNZ,169653,4
2285,0.493,0.561,2,-10.211,1,0.0324,0.0755,0.25,0.123,0.154,125.828,audio_features,2ccpVpCu1W9OC0OFH8oi0c,spotify:track:2ccpVpCu1W9OC0OFH8oi0c,https://api.spotify.com/v1/tracks/2ccpVpCu1W9OC0OFH8oi0c,https://api.spotify.com/v1/audio-analysis/2ccpVpCu1W9OC0OFH8oi0c,279960,4
2286,0.41,0.888,7,-4.4,1,0.0326,0.000137,0.0581,0.504,0.608,165.687,audio_features,4OH5uLGove3sdZ2UuqCtlk,spotify:track:4OH5uLGove3sdZ2UuqCtlk,https://api.spotify.com/v1/tracks/4OH5uLGove3sdZ2UuqCtlk,https://api.spotify.com/v1/audio-analysis/4OH5uLGove3sdZ2UuqCtlk,181173,4
2287,0.651,0.768,11,-6.648,0,0.0314,0.0064,0.422,0.0885,0.591,129.983,audio_features,7fAP9iwAKAYrwB771l7Wbv,spotify:track:7fAP9iwAKAYrwB771l7Wbv,https://api.spotify.com/v1/tracks/7fAP9iwAKAYrwB771l7Wbv,https://api.spotify.com/v1/audio-analysis/7fAP9iwAKAYrwB771l7Wbv,214613,4
2288,0.346,0.898,7,-6.794,1,0.0684,0.00278,0.214,0.469,0.681,170.858,audio_features,3R2XulfC3H3MCv1LrmtQyX,spotify:track:3R2XulfC3H3MCv1LrmtQyX,https://api.spotify.com/v1/tracks/3R2XulfC3H3MCv1LrmtQyX,https://api.spotify.com/v1/audio-analysis/3R2XulfC3H3MCv1LrmtQyX,130227,4
2289,0.446,0.429,11,-15.709,0,0.0522,0.29,0.467,0.604,0.261,125.703,audio_features,3PUW10LbWfXkC0v3KY50fo,spotify:track:3PUW10LbWfXkC0v3KY50fo,https://api.spotify.com/v1/tracks/3PUW10LbWfXkC0v3KY50fo,https://api.spotify.com/v1/audio-analysis/3PUW10LbWfXkC0v3KY50fo,257133,4
2290,0.51,0.16,4,-21.03,1,0.0395,0.986,0.017,0.113,0.383,170.063,audio_features,4fpEuKIzTLmMJnYwFU0oqr,spotify:track:4fpEuKIzTLmMJnYwFU0oqr,https://api.spotify.com/v1/tracks/4fpEuKIzTLmMJnYwFU0oqr,https://api.spotify.com/v1/audio-analysis/4fpEuKIzTLmMJnYwFU0oqr,239508,4
2291,0.571,0.172,7,-20.7,1,0.0318,0.979,0.275,0.124,0.297,90.972,audio_features,5I6y1KWmUoV5YCaIEcs1qs,spotify:track:5I6y1KWmUoV5YCaIEcs1qs,https://api.spotify.com/v1/tracks/5I6y1KWmUoV5YCaIEcs1qs,https://api.spotify.com/v1/audio-analysis/5I6y1KWmUoV5YCaIEcs1qs,307698,4
2292,0.437,0.282,11,-17.455,0,0.0481,0.969,0.00174,0.115,0.163,143.934,audio_features,4dl77NeP009biypEUuEs8u,spotify:track:4dl77NeP009biypEUuEs8u,https://api.spotify.com/v1/tracks/4dl77NeP009biypEUuEs8u,https://api.spotify.com/v1/audio-analysis/4dl77NeP009biypEUuEs8u,221711,4
2293,0.551,0.0913,10,-22.134,0,0.0385,0.953,0.418,0.105,0.0611,124.005,audio_features,4D0R0cPruef7gbtp91aFVT,spotify:track:4D0R0cPruef7gbtp91aFVT,https://api.spotify.com/v1/tracks/4D0R0cPruef7gbtp91aFVT,https://api.spotify.com/v1/audio-analysis/4D0R0cPruef7gbtp91aFVT,198479,4
2294,0.555,0.12,11,-24.043,1,0.0433,0.973,0.303,0.285,0.672,84.293,audio_features,161iDrAGFqkzeXSaxworBs,spotify:track:161iDrAGFqkzeXSaxworBs,https://api.spotify.com/v1/tracks/161iDrAGFqkzeXSaxworBs,https://api.spotify.com/v1/audio-analysis/161iDrAGFqkzeXSaxworBs,146893,4
2295,0.441,0.104,6,-22.399,0,0.0459,0.973,0.354,0.119,0.156,120.266,audio_features,4K3RZJ8sWPbv0IedcnEfw6,spotify:track:4K3RZJ8sWPbv0IedcnEfw6,https://api.spotify.com/v1/tracks/4K3RZJ8sWPbv0IedcnEfw6,https://api.spotify.com/v1/audio-analysis/4K3RZJ8sWPbv0IedcnEfw6,279316,4
2296,0.551,0.248,9,-23.095,0,0.0458,0.962,0.575,0.118,0.266,98.972,audio_features,5puPIY11QYhuuQJ9T7vND0,spotify:track:5puPIY11QYhuuQJ9T7vND0,https://api.spotify.com/v1/tracks/5puPIY11QYhuuQJ9T7vND0,https://api.spotify.com/v1/audio-analysis/5puPIY11QYhuuQJ9T7vND0,194639,4
2297,0.582,0.0715,7,-23.017,1,0.04,0.962,2.87e-06,0.139,0.235,120.053,audio_features,2OBgZrayUVupeEtt1eu2V4,spotify:track:2OBgZrayUVupeEtt1eu2V4,https://api.spotify.com/v1/tracks/2OBgZrayUVupeEtt1eu2V4,https://api.spotify.com/v1/audio-analysis/2OBgZrayUVupeEtt1eu2V4,304871,3
2298,0.405,0.121,6,-23.169,1,0.0329,0.945,0.00148,0.112,0.347,82.721,audio_features,5LQecKwQNqdf2uKdrJN04v,spotify:track:5LQecKwQNqdf2uKdrJN04v,https://api.spotify.com/v1/tracks/5LQecKwQNqdf2uKdrJN04v,https://api.spotify.com/v1/audio-analysis/5LQecKwQNqdf2uKdrJN04v,160882,4
2299,0.306,0.0918,2,-23.005,1,0.0319,0.942,0.0224,0.161,0.124,74.925,audio_features,34oRN9NqGLPCrnC7SGrLZa,spotify:track:34oRN9NqGLPCrnC7SGrLZa,https://api.spotify.com/v1/tracks/34oRN9NqGLPCrnC7SGrLZa,https://api.spotify.com/v1/audio-analysis/34oRN9NqGLPCrnC7SGrLZa,285467,4
2300,0.519,0.145,3,-19.581,1,0.0392,0.987,0.0643,0.108,0.487,158.975,audio_features,6Rt6KwuF7I8ZkdZG2G0bYr,spotify:track:6Rt6KwuF7I8ZkdZG2G0bYr,https://api.spotify.com/v1/tracks/6Rt6KwuF7I8ZkdZG2G0bYr,https://api.spotify.com/v1/audio-analysis/6Rt6KwuF7I8ZkdZG2G0bYr,284131,4
2301,0.515,0.684,1,-7.246,1,0.0344,0.0115,0.782,0.149,0.492,131.985,audio_features,5Fi3CsQ2YMJrcYteIwT4gZ,spotify:track:5Fi3CsQ2YMJrcYteIwT4gZ,https://api.spotify.com/v1/tracks/5Fi3CsQ2YMJrcYteIwT4gZ,https://api.spotify.com/v1/audio-analysis/5Fi3CsQ2YMJrcYteIwT4gZ,200493,4
2302,0.391,0.582,3,-7.288,1,0.0301,0.00269,0.92,0.287,0.38,131.967,audio_features,6h3PUbxzqt809GC5fVHO0d,spotify:track:6h3PUbxzqt809GC5fVHO0d,https://api.spotify.com/v1/tracks/6h3PUbxzqt809GC5fVHO0d,https://api.spotify.com/v1/audio-analysis/6h3PUbxzqt809GC5fVHO0d,322907,4
2303,0.459,0.608,3,-7.399,1,0.0312,0.000502,0.229,0.152,0.522,112.026,audio_features,6KAXe6iwmjxkr2swXEI6eF,spotify:track:6KAXe6iwmjxkr2swXEI6eF,https://api.spotify.com/v1/tracks/6KAXe6iwmjxkr2swXEI6eF,https://api.spotify.com/v1/audio-analysis/6KAXe6iwmjxkr2swXEI6eF,250787,4
2304,0.551,0.441,1,-9.958,1,0.031,0.00232,0.787,0.243,0.401,123.953,audio_features,2xNoIj8HcHC4fNSgu3OI3Q,spotify:track:2xNoIj8HcHC4fNSgu3OI3Q,https://api.spotify.com/v1/tracks/2xNoIj8HcHC4fNSgu3OI3Q,https://api.spotify.com/v1/audio-analysis/2xNoIj8HcHC4fNSgu3OI3Q,280653,4
2305,0.389,0.7,3,-7.985,1,0.035,0.00109,0.838,0.138,0.531,160.001,audio_features,1VmKAN7EBrOijn70ui0TFO,spotify:track:1VmKAN7EBrOijn70ui0TFO,https://api.spotify.com/v1/tracks/1VmKAN7EBrOijn70ui0TFO,https://api.spotify.com/v1/audio-analysis/1VmKAN7EBrOijn70ui0TFO,245947,4
2306,0.579,0.554,9,-7.78,0,0.0237,0.00744,0.927,0.124,0.672,105.988,audio_features,1nc11pJbBp9q2UIiVQ5nHB,spotify:track:1nc11pJbBp9q2UIiVQ5nHB,https://api.spotify.com/v1/tracks/1nc11pJbBp9q2UIiVQ5nHB,https://api.spotify.com/v1/audio-analysis/1nc11pJbBp9q2UIiVQ5nHB,180293,4
2307,0.22,0.602,5,-6.755,1,0.0337,0.000148,0.64,0.0857,0.29,183.891,audio_features,6WxmdF4REoBqMiXCoUJ6rt,spotify:track:6WxmdF4REoBqMiXCoUJ6rt,https://api.spotify.com/v1/tracks/6WxmdF4REoBqMiXCoUJ6rt,https://api.spotify.com/v1/audio-analysis/6WxmdF4REoBqMiXCoUJ6rt,189493,4
2308,0.224,0.565,5,-7.39,0,0.0311,6.85e-05,0.626,0.487,0.317,144.172,audio_features,01TGyhK8dKVgAG8L68qv1y,spotify:track:01TGyhK8dKVgAG8L68qv1y,https://api.spotify.com/v1/tracks/01TGyhK8dKVgAG8L68qv1y,https://api.spotify.com/v1/audio-analysis/01TGyhK8dKVgAG8L68qv1y,231600,4
2309,0.346,0.945,9,-5.623,1,0.0478,0.00181,0.00107,0.269,0.449,99.785,audio_features,1kaYGnm5Z1syivl8dCDaRZ,spotify:track:1kaYGnm5Z1syivl8dCDaRZ,https://api.spotify.com/v1/tracks/1kaYGnm5Z1syivl8dCDaRZ,https://api.spotify.com/v1/audio-analysis/1kaYGnm5Z1syivl8dCDaRZ,201653,4
2310,0.198,0.954,2,-6.095,1,0.094,0.000251,0.022,0.135,0.339,128.793,audio_features,0q3UPH9z4TDXSuNJLzo5r8,spotify:track:0q3UPH9z4TDXSuNJLzo5r8,https://api.spotify.com/v1/tracks/0q3UPH9z4TDXSuNJLzo5r8,https://api.spotify.com/v1/audio-analysis/0q3UPH9z4TDXSuNJLzo5r8,144480,4
2311,0.292,0.863,7,-6.891,1,0.0474,0.00345,0.807,0.152,0.419,90.391,audio_features,2rkSQeKwzc1zgnpc863WMD,spotify:track:2rkSQeKwzc1zgnpc863WMD,https://api.spotify.com/v1/tracks/2rkSQeKwzc1zgnpc863WMD,https://api.spotify.com/v1/audio-analysis/2rkSQeKwzc1zgnpc863WMD,246987,4
2312,0.217,0.883,2,-6.615,1,0.0976,0.000278,0.152,0.354,0.38,140.781,audio_features,1gE7PeMho6Arfqaepdnzcn,spotify:track:1gE7PeMho6Arfqaepdnzcn,https://api.spotify.com/v1/tracks/1gE7PeMho6Arfqaepdnzcn,https://api.spotify.com/v1/audio-analysis/1gE7PeMho6Arfqaepdnzcn,161013,4
2313,0.198,0.953,0,-6.156,1,0.0607,0.000192,0.0129,0.302,0.423,141.681,audio_features,7A3or2SNU6EI0ktV0DUpfW,spotify:track:7A3or2SNU6EI0ktV0DUpfW,https://api.spotify.com/v1/tracks/7A3or2SNU6EI0ktV0DUpfW,https://api.spotify.com/v1/audio-analysis/7A3or2SNU6EI0ktV0DUpfW,240400,4
2314,0.355,0.973,0,-5.61,1,0.0664,0.000339,0.0489,0.0561,0.333,122.726,audio_features,0PpanOjYGRrBxthBh35w6i,spotify:track:0PpanOjYGRrBxthBh35w6i,https://api.spotify.com/v1/tracks/0PpanOjYGRrBxthBh35w6i,https://api.spotify.com/v1/audio-analysis/0PpanOjYGRrBxthBh35w6i,263987,4
2315,0.132,0.969,0,-4.875,1,0.115,7.43e-06,0.0668,0.234,0.225,148.561,audio_features,2B5vp0cSEgaHVhOcvGNOLq,spotify:track:2B5vp0cSEgaHVhOcvGNOLq,https://api.spotify.com/v1/tracks/2B5vp0cSEgaHVhOcvGNOLq,https://api.spotify.com/v1/audio-analysis/2B5vp0cSEgaHVhOcvGNOLq,207120,4
2316,0.143,0.984,4,-5.244,0,0.179,2.17e-05,0.0382,0.0895,0.183,140.963,audio_features,0ckW4ZTBbquxfJswNeaWYU,spotify:track:0ckW4ZTBbquxfJswNeaWYU,https://api.spotify.com/v1/tracks/0ckW4ZTBbquxfJswNeaWYU,https://api.spotify.com/v1/audio-analysis/0ckW4ZTBbquxfJswNeaWYU,210133,4
2317,0.167,0.979,2,-4.718,1,0.103,6.99e-05,0.0143,0.293,0.335,142.51,audio_features,4LfUyTfLe87LlP9t8K6CnQ,spotify:track:4LfUyTfLe87LlP9t8K6CnQ,https://api.spotify.com/v1/tracks/4LfUyTfLe87LlP9t8K6CnQ,https://api.spotify.com/v1/audio-analysis/4LfUyTfLe87LlP9t8K6CnQ,172240,4
2318,0.331,0.939,2,-5.938,1,0.0555,4.15e-05,0.000632,0.109,0.572,124.964,audio_features,0i3d4Zx5BnGi2ZJklG6629,spotify:track:0i3d4Zx5BnGi2ZJklG6629,https://api.spotify.com/v1/tracks/0i3d4Zx5BnGi2ZJklG6629,https://api.spotify.com/v1/audio-analysis/0i3d4Zx5BnGi2ZJklG6629,211947,4
2319,0.256,0.951,11,-5.223,0,0.0689,0.000298,0.139,0.111,0.404,123.705,audio_features,5BUBlqamXPONm1ZtjOCgxV,spotify:track:5BUBlqamXPONm1ZtjOCgxV,https://api.spotify.com/v1/tracks/5BUBlqamXPONm1ZtjOCgxV,https://api.spotify.com/v1/audio-analysis/5BUBlqamXPONm1ZtjOCgxV,173813,4
2320,0.111,0.974,9,-5.139,1,0.0864,8.58e-06,0.654,0.379,0.101,153.268,audio_features,3odKVNC6X0qHT51sFLTASZ,spotify:track:3odKVNC6X0qHT51sFLTASZ,https://api.spotify.com/v1/tracks/3odKVNC6X0qHT51sFLTASZ,https://api.spotify.com/v1/audio-analysis/3odKVNC6X0qHT51sFLTASZ,228707,4
2321,0.325,0.951,0,-5.902,1,0.0513,0.000214,0.00103,0.0772,0.749,114.199,audio_features,08gHhwzMOcNJ7Z9buHYMMm,spotify:track:08gHhwzMOcNJ7Z9buHYMMm,https://api.spotify.com/v1/tracks/08gHhwzMOcNJ7Z9buHYMMm,https://api.spotify.com/v1/audio-analysis/08gHhwzMOcNJ7Z9buHYMMm,208133,4
2322,0.496,0.955,0,-6.095,1,0.0443,0.00868,0.0,0.246,0.681,107.13,audio_features,0uUoA1g7pqzLHr7bmDfWwK,spotify:track:0uUoA1g7pqzLHr7bmDfWwK,https://api.spotify.com/v1/tracks/0uUoA1g7pqzLHr7bmDfWwK,https://api.spotify.com/v1/audio-analysis/0uUoA1g7pqzLHr7bmDfWwK,220787,4
2323,0.248,0.879,2,-5.531,1,0.051,0.0209,0.505,0.199,0.478,158.638,audio_features,4sBrHXomkPHOPkzcPF7JrX,spotify:track:4sBrHXomkPHOPkzcPF7JrX,https://api.spotify.com/v1/tracks/4sBrHXomkPHOPkzcPF7JrX,https://api.spotify.com/v1/audio-analysis/4sBrHXomkPHOPkzcPF7JrX,362573,4
2324,0.408,0.905,0,-5.622,1,0.042,6.49e-05,0.00137,0.117,0.437,122.608,audio_features,51vWVBQxVPg3vTfoshggvp,spotify:track:51vWVBQxVPg3vTfoshggvp,https://api.spotify.com/v1/tracks/51vWVBQxVPg3vTfoshggvp,https://api.spotify.com/v1/audio-analysis/51vWVBQxVPg3vTfoshggvp,270747,4
2325,0.503,0.885,11,-6.568,1,0.0751,0.01,8.38e-05,0.0989,0.562,157.127,audio_features,2Hu3YXQoh9b1eaujx8WQDN,spotify:track:2Hu3YXQoh9b1eaujx8WQDN,https://api.spotify.com/v1/tracks/2Hu3YXQoh9b1eaujx8WQDN,https://api.spotify.com/v1/audio-analysis/2Hu3YXQoh9b1eaujx8WQDN,224200,4
2326,0.206,0.982,11,-5.79,0,0.123,0.000222,0.00319,0.106,0.383,181.927,audio_features,04TU7mCmyTMwdpjjmTQbGp,spotify:track:04TU7mCmyTMwdpjjmTQbGp,https://api.spotify.com/v1/tracks/04TU7mCmyTMwdpjjmTQbGp,https://api.spotify.com/v1/audio-analysis/04TU7mCmyTMwdpjjmTQbGp,171613,4
2327,0.392,0.886,10,-6.549,1,0.0617,0.013,0.0808,0.12,0.655,165.39,audio_features,4iDydJhc5O3koTOCur9kqK,spotify:track:4iDydJhc5O3koTOCur9kqK,https://api.spotify.com/v1/tracks/4iDydJhc5O3koTOCur9kqK,https://api.spotify.com/v1/audio-analysis/4iDydJhc5O3koTOCur9kqK,246653,4
2328,0.259,0.92,1,-6.615,0,0.0751,0.000855,0.635,0.0787,0.177,142.2,audio_features,2Dqgj2nE6RwZKocWsWqXcG,spotify:track:2Dqgj2nE6RwZKocWsWqXcG,https://api.spotify.com/v1/tracks/2Dqgj2nE6RwZKocWsWqXcG,https://api.spotify.com/v1/audio-analysis/2Dqgj2nE6RwZKocWsWqXcG,373920,4
2329,0.342,0.986,11,-5.657,0,0.0903,7.65e-05,0.00594,0.3,0.436,153.208,audio_features,2gkTMvu0sq40EvgF3v9dpQ,spotify:track:2gkTMvu0sq40EvgF3v9dpQ,https://api.spotify.com/v1/tracks/2gkTMvu0sq40EvgF3v9dpQ,https://api.spotify.com/v1/audio-analysis/2gkTMvu0sq40EvgF3v9dpQ,234973,4
2330,0.448,0.961,7,-4.793,1,0.0842,0.0133,0.00131,0.121,0.52,150.291,audio_features,59K0uuIQwelPQn0WYrJ6Sd,spotify:track:59K0uuIQwelPQn0WYrJ6Sd,https://api.spotify.com/v1/tracks/59K0uuIQwelPQn0WYrJ6Sd,https://api.spotify.com/v1/audio-analysis/59K0uuIQwelPQn0WYrJ6Sd,158200,4
2331,0.359,0.879,4,-6.874,1,0.0527,0.00164,0.00081,0.14,0.422,157.375,audio_features,2w8vfaGE551NZ7WoWMN6Ap,spotify:track:2w8vfaGE551NZ7WoWMN6Ap,https://api.spotify.com/v1/tracks/2w8vfaGE551NZ7WoWMN6Ap,https://api.spotify.com/v1/audio-analysis/2w8vfaGE551NZ7WoWMN6Ap,260427,4
2332,0.324,0.99,7,-4.471,0,0.106,0.000402,0.000752,0.312,0.475,170.194,audio_features,59Wlph5xxwstvh8J0LAUAw,spotify:track:59Wlph5xxwstvh8J0LAUAw,https://api.spotify.com/v1/tracks/59Wlph5xxwstvh8J0LAUAw,https://api.spotify.com/v1/audio-analysis/59Wlph5xxwstvh8J0LAUAw,217253,4
2333,0.251,0.811,1,-7.622,0,0.0649,0.00181,0.117,0.153,0.267,142.451,audio_features,7EeHEUSXXumnBRiXhYF9WL,spotify:track:7EeHEUSXXumnBRiXhYF9WL,https://api.spotify.com/v1/tracks/7EeHEUSXXumnBRiXhYF9WL,https://api.spotify.com/v1/audio-analysis/7EeHEUSXXumnBRiXhYF9WL,313933,4
2334,0.308,0.994,7,-5.465,1,0.154,0.0008,0.000379,0.104,0.394,177.261,audio_features,5ruzEWr9V38v3MtsGAWkRY,spotify:track:5ruzEWr9V38v3MtsGAWkRY,https://api.spotify.com/v1/tracks/5ruzEWr9V38v3MtsGAWkRY,https://api.spotify.com/v1/audio-analysis/5ruzEWr9V38v3MtsGAWkRY,131080,4
2335,0.433,0.983,9,-5.415,1,0.079,0.00338,0.000454,0.228,0.632,158.985,audio_features,3nJvdMhOmRW4cRLw0NN7qC,spotify:track:3nJvdMhOmRW4cRLw0NN7qC,https://api.spotify.com/v1/tracks/3nJvdMhOmRW4cRLw0NN7qC,https://api.spotify.com/v1/audio-analysis/3nJvdMhOmRW4cRLw0NN7qC,254107,4
2336,0.73,0.268,9,-13.579,1,0.0548,0.549,0.0,0.171,0.603,138.173,audio_features,1RUpZGlkcJapdKWCefztHw,spotify:track:1RUpZGlkcJapdKWCefztHw,https://api.spotify.com/v1/tracks/1RUpZGlkcJapdKWCefztHw,https://api.spotify.com/v1/audio-analysis/1RUpZGlkcJapdKWCefztHw,144933,4
2337,0.0,0.41,0,-13.468,1,0.0,0.82,0.0,0.333,0.0,0.0,audio_features,67TpnzbgUxZvbcxvU1m5WF,spotify:track:67TpnzbgUxZvbcxvU1m5WF,https://api.spotify.com/v1/tracks/67TpnzbgUxZvbcxvU1m5WF,https://api.spotify.com/v1/audio-analysis/67TpnzbgUxZvbcxvU1m5WF,10293,0
2338,0.443,0.984,0,-3.871,1,0.117,0.00128,0.00951,0.445,0.21,107.234,audio_features,3sBaC7wGaS7KsYFPSEvnR9,spotify:track:3sBaC7wGaS7KsYFPSEvnR9,https://api.spotify.com/v1/tracks/3sBaC7wGaS7KsYFPSEvnR9,https://api.spotify.com/v1/audio-analysis/3sBaC7wGaS7KsYFPSEvnR9,198613,4
2339,0.348,0.949,6,-4.581,1,0.206,0.0247,0.247,0.14,0.384,165.688,audio_features,0GS12PqaOoYwfO21ovJ568,spotify:track:0GS12PqaOoYwfO21ovJ568,https://api.spotify.com/v1/tracks/0GS12PqaOoYwfO21ovJ568,https://api.spotify.com/v1/audio-analysis/0GS12PqaOoYwfO21ovJ568,233387,4
2340,0.259,0.96,2,-4.565,1,0.222,0.00458,0.00138,0.24,0.369,175.436,audio_features,1SvTqPbfqoqlt2vv99wAKZ,spotify:track:1SvTqPbfqoqlt2vv99wAKZ,https://api.spotify.com/v1/tracks/1SvTqPbfqoqlt2vv99wAKZ,https://api.spotify.com/v1/audio-analysis/1SvTqPbfqoqlt2vv99wAKZ,194187,4
2341,0.267,0.899,4,-6.074,1,0.0993,0.00162,0.391,0.389,0.219,148.71,audio_features,7ankl0xdOtgDxGKzTB4EQv,spotify:track:7ankl0xdOtgDxGKzTB4EQv,https://api.spotify.com/v1/tracks/7ankl0xdOtgDxGKzTB4EQv,https://api.spotify.com/v1/audio-analysis/7ankl0xdOtgDxGKzTB4EQv,378293,4
2342,0.282,0.971,0,-4.611,1,0.14,0.0174,0.0178,0.703,0.387,164.221,audio_features,19E6WlbhsfMKdh1uwdTr2g,spotify:track:19E6WlbhsfMKdh1uwdTr2g,https://api.spotify.com/v1/tracks/19E6WlbhsfMKdh1uwdTr2g,https://api.spotify.com/v1/audio-analysis/19E6WlbhsfMKdh1uwdTr2g,112400,4
2343,0.327,0.991,4,-5.11,1,0.115,0.00114,0.613,0.846,0.33,154.506,audio_features,7KxxqLTfgklweL0vQpigkY,spotify:track:7KxxqLTfgklweL0vQpigkY,https://api.spotify.com/v1/tracks/7KxxqLTfgklweL0vQpigkY,https://api.spotify.com/v1/audio-analysis/7KxxqLTfgklweL0vQpigkY,188333,4
2344,0.358,0.93,4,-6.086,1,0.0723,0.00749,0.502,0.212,0.297,107.591,audio_features,2mg8eQu6VxHcORoZ5Zja4K,spotify:track:2mg8eQu6VxHcORoZ5Zja4K,https://api.spotify.com/v1/tracks/2mg8eQu6VxHcORoZ5Zja4K,https://api.spotify.com/v1/audio-analysis/2mg8eQu6VxHcORoZ5Zja4K,224293,4
2345,0.298,0.991,9,-3.474,1,0.113,0.00468,0.36,0.24,0.2,161.285,audio_features,4fSO2knUitZQOHi7gKwjGf,spotify:track:4fSO2knUitZQOHi7gKwjGf,https://api.spotify.com/v1/tracks/4fSO2knUitZQOHi7gKwjGf,https://api.spotify.com/v1/audio-analysis/4fSO2knUitZQOHi7gKwjGf,167213,4
2346,0.248,0.993,1,-1.407,1,0.113,0.203,1.44e-05,0.305,0.315,103.258,audio_features,65osDmElRnJbiCoKPJd6Dy,spotify:track:65osDmElRnJbiCoKPJd6Dy,https://api.spotify.com/v1/tracks/65osDmElRnJbiCoKPJd6Dy,https://api.spotify.com/v1/audio-analysis/65osDmElRnJbiCoKPJd6Dy,147600,4
2347,0.132,0.988,9,-4.633,1,0.109,1.03e-05,0.319,0.0609,0.128,161.303,audio_features,0HKeMXAI1nBOjbo4P5cfwh,spotify:track:0HKeMXAI1nBOjbo4P5cfwh,https://api.spotify.com/v1/tracks/0HKeMXAI1nBOjbo4P5cfwh,https://api.spotify.com/v1/audio-analysis/0HKeMXAI1nBOjbo4P5cfwh,332787,4
2348,0.233,0.974,7,-4.597,1,0.227,0.00679,0.17,0.256,0.215,157.835,audio_features,0J8D5urAKG9QFCrUP4XyU6,spotify:track:0J8D5urAKG9QFCrUP4XyU6,https://api.spotify.com/v1/tracks/0J8D5urAKG9QFCrUP4XyU6,https://api.spotify.com/v1/audio-analysis/0J8D5urAKG9QFCrUP4XyU6,275680,4
2349,0.462,0.977,0,-5.067,1,0.15,0.00322,0.0,0.0878,0.716,156.07,audio_features,0z3GoWWxfyfMaaAksp2YTz,spotify:track:0z3GoWWxfyfMaaAksp2YTz,https://api.spotify.com/v1/tracks/0z3GoWWxfyfMaaAksp2YTz,https://api.spotify.com/v1/audio-analysis/0z3GoWWxfyfMaaAksp2YTz,113987,4
2350,0.213,0.97,8,-4.349,1,0.26,6.76e-05,0.000519,0.0555,0.503,170.529,audio_features,2SR2MDdzwL30XplTg9aysN,spotify:track:2SR2MDdzwL30XplTg9aysN,https://api.spotify.com/v1/tracks/2SR2MDdzwL30XplTg9aysN,https://api.spotify.com/v1/audio-analysis/2SR2MDdzwL30XplTg9aysN,221080,4
2351,0.44,0.986,0,-3.625,1,0.0702,0.000146,2.03e-05,0.413,0.379,98.024,audio_features,5ahddw1fOjuVEGRUNBqRPm,spotify:track:5ahddw1fOjuVEGRUNBqRPm,https://api.spotify.com/v1/tracks/5ahddw1fOjuVEGRUNBqRPm,https://api.spotify.com/v1/audio-analysis/5ahddw1fOjuVEGRUNBqRPm,199667,4
2352,0.414,0.951,2,-5.041,1,0.0777,0.000959,0.0609,0.329,0.497,102.499,audio_features,6o059t33xkfPrbx8tKsyMn,spotify:track:6o059t33xkfPrbx8tKsyMn,https://api.spotify.com/v1/tracks/6o059t33xkfPrbx8tKsyMn,https://api.spotify.com/v1/audio-analysis/6o059t33xkfPrbx8tKsyMn,162227,4
2353,0.254,0.967,7,-4.576,1,0.0767,0.000215,0.168,0.134,0.254,94.536,audio_features,2dvOc7zjjmVVUgyWwxB22q,spotify:track:2dvOc7zjjmVVUgyWwxB22q,https://api.spotify.com/v1/tracks/2dvOc7zjjmVVUgyWwxB22q,https://api.spotify.com/v1/audio-analysis/2dvOc7zjjmVVUgyWwxB22q,297773,4
2354,0.274,0.987,9,-5.299,0,0.071,4.66e-05,0.00535,0.125,0.468,125.319,audio_features,4AIhWosvfPWKkFxxMwB7Fs,spotify:track:4AIhWosvfPWKkFxxMwB7Fs,https://api.spotify.com/v1/tracks/4AIhWosvfPWKkFxxMwB7Fs,https://api.spotify.com/v1/audio-analysis/4AIhWosvfPWKkFxxMwB7Fs,161253,4
2355,0.222,0.966,4,-7.032,0,0.131,2.29e-05,7.56e-05,0.831,0.174,138.773,audio_features,4INJdUIylDkBP3ZqUz8kNV,spotify:track:4INJdUIylDkBP3ZqUz8kNV,https://api.spotify.com/v1/tracks/4INJdUIylDkBP3ZqUz8kNV,https://api.spotify.com/v1/audio-analysis/4INJdUIylDkBP3ZqUz8kNV,309293,4
